4253263;2018-10-12;Kembali wowo buat cerita hoaks.... Bilang orang elit, sendirinya elit. Bilang orang lain pengkhianat, dirinya terlibat pengkhianatan. Waras gak sih sebenernya wowo ini?? Masyarakat yang gak ngerti dibakar hatinya supaya melihat orang lain salah, dan wowo siap jadi jagoannya...  Setingkat capres ngomongnya seperti ini.....  ????!!!;1539318210.0
4253263;2018-10-12;Menepuk air didulang terpercik muka sendiri.. Orang Stress msih mau jg dipilih..?? Wkwkwkwk..�;1539318183.0
4253263;2018-10-12;ga usah ditanggapi ocehan sebelah pak.. abisin energi...publik sdh ko aslinya spt apa. ;1539318134.0
4253263;2018-10-12;Namanya juga mulut bocor, jadi apapun ungkapannya ya bocor alias tanpa ada kebenarannya dan ngawur yg penting beda;1539318102.0
4253263;2018-10-12;Tenang aja mas Karding, semua serangan itu maksudnya utk dirinya sendiri dan kroninya. Rakyat tahu koq bhw pakde mati2an dan shg berhasil ambil freeport, blok rokan ke indonesia.�;1539318092.0
4253263;2018-10-12;Masih kurang pk karding, buka saja ngapain saja begawan ekonomi selaku ortu beliau kalo tidak mengingatkan kenapa begitu menurutnya di era orde baru yg represif itu. Waahhh akan lebih panjang lagi.;1539318079.0
4253263;2018-10-12;Wo...Elite yg ente maksud adalah keluarga ente sendiri dan kroni"nya kan ?;1539318042.0
4253263;2018-10-12;Prabowo tukang bohong ;1539318027.0
4253263;2018-10-12;Prabowo kok dipercaya? Prabowo hanya muncul kalau mau Pilpres dan Pilkada.Setelah itu menghilang,memang memikirkan bangsa?;1539318009.0
4253263;2018-10-12;Pengkhianat negara yg pertama kali tanda tangan perjanjian freeport siapa yah ? Sampai dikuasai asing bertahun2 n kita mau ambil balik saja bisa susah krn klausul dr perjanjian tersebut ? Oposisi ada yg bisa jawab ?;1539317974.0
4253263;2018-10-12;Apa yg bisa dilakukannya kecuali bermimpi, ber fiksi, dan ber Hoax.... itulah prabowo. Jokowi 2 periode, itu pasti.... ;1539317923.0
4253263;2018-10-12;bapak mu dan bapak mertua mu lah penghianat;1539317835.0
4253258;2018-10-12;Aneh dikritik nga mau kl ngeritik jagonya kaya paling bener.;1539324749.0
4253258;2018-10-12;Ye si kardus ga inget nunggak gani karyawannya sendiri apa?;1539322714.0
4253258;2018-10-12;kapan Indonesia pernah great??? jaman orba dimana uang rakyat di garong ama keluarga cendana maksudnya???;1539321906.0
4253258;2018-10-12;Great again? Ngajak balik ke zaman Orba??? Ngaco!;1539321801.0
4253258;2018-10-12;JENDRAL KARDUS NGOMONG DOANG....SAMA RATNA SURAMPAET AJA DIKIBULIN GIMANA MAU URUS NEGARA LOH....BOCOOORRRRRR....PROBOCORRRRR;1539321550.0
4253258;2018-10-12;Gerombolan no. 2 itu selalu beretorika. Ngomong yg besar2. Taulah orng gak punya program jelas tapi sibuk hoaxs,� nyinyir, menjelekkan dll. Masa rakyat ga tau kalo kardus itu barang rongsokan di cari pemulung.�;1539320880.0
4253258;2018-10-12;katanya Indonesia mau ancur.... sudah jelas kroninya yg dulu ngancurin... skrg Indonesia lagi bangkit membangun bos !! #2019prabowopesinden;1539320486.0
4253258;2018-10-12;Bagaimana dia  mau bikin Indonesia Great Again, sementara dia juga bilang th  2030,Indonesia bubar... ;1539319986.0
4253258;2018-10-12;bangun tudur kali waktu ngomongnya...kesurupan...kl hasil panen di bawa keluar itu kejadian berarti sebelum jomowi...saat pemerintahan jokowi sudah mulai di ambil alih sama pemerintah.... kardus ga rela hasil kerja mertua di ambil alih negara... ;1539319445.0
4253258;2018-10-12;hahahahahhahaa jadi kelucuan ....ahli milter ..berbicara  soal ekonomi ( perdagangan )  lagunye kayak PAKAR EKONOMI  ...ngasbun namanya ;1539318400.0
4253258;2018-10-12;'make me gigit jari again'%uD83D%uDE02;1539318307.0
4253258;2018-10-12;Yang bodoh itu siapa ? Gak malu sama anak tk, dikibulin sama nenek2. Skr bilang yg lainnya bodoh.�;1539318231.0
4253258;2018-10-12;Lebih tepatnya ;   %u2063'Make Indonesia ORBA Again' ;1539318117.0
4253258;2018-10-12;How to make Indonesia great again, if corruption is happening everywhere in the country?�;1539317885.0
